# stabmouse-recording v1
# device	Mad Catz Global Mad Catz R.A.T. 8+ADV
# dpi	1600
# t_us	dx	dy	down
1785379917594067	-1	0	1
1785379917595066	-1	0	1
1785379917596066	-2	0	1
1785379917597067	-1	0	1
1785379917598066	-1	0	1
1785379917599068	-2	0	1
1785379917600067	-1	0	1
1785379917601067	-1	0	1
1785379917602067	-3	0	1
1785379917603066	-1	0	1
1785379917604067	-1	0	1
1785379917605069	-2	0	1
1785379917606067	-1	0	1
1785379917607067	-1	0	1
1785379917608067	-2	0	1
1785379917609067	-1	-1	1
1785379917610068	-1	0	1
1785379917611067	-2	0	1
1785379917612067	-1	0	1
1785379917613067	-2	0	1
1785379917614068	-1	0	1
1785379917615067	-2	0	1
1785379917616068	-1	0	1
1785379917617068	-1	0	1
1785379917618067	-2	0	1
1785379917619068	-1	0	1
1785379917620068	-2	0	1
1785379917621067	-1	0	1
1785379917622068	-3	0	1
1785379917623068	-1	-1	1
1785379917624068	-2	0	1
1785379917625068	-1	0	1
1785379917626067	-2	0	1
1785379917627069	-1	0	1
1785379917628068	-1	0	1
1785379917629070	-2	0	1
1785379917630069	-2	0	1
1785379917631068	-1	0	1
1785379917632068	-2	0	1
1785379917633068	-1	0	1
1785379917634068	-2	0	1
1785379917635068	-1	0	1
1785379917636069	-2	0	1
1785379917637069	-1	0	1
1785379917638069	-1	0	1
1785379917639068	-2	0	1
1785379917640069	-1	0	1
1785379917641069	-2	-1	1
1785379917642069	-3	0	1
1785379917643069	-1	0	1
1785379917644069	-2	0	1
1785379917645070	-1	0	1
1785379917646069	-2	0	1
1785379917647070	-1	0	1
1785379917648069	-1	0	1
1785379917649071	-2	0	1
1785379917650070	-2	0	1
1785379917651070	-1	0	1
1785379917652069	-2	0	1
1785379917653069	-1	0	1
1785379917654069	-1	0	1
1785379917655071	-2	0	1
1785379917656069	-1	0	1
1785379917657069	-2	0	1
1785379917658069	-1	0	1
1785379917659069	-1	0	1
1785379917660070	-2	0	1
1785379917661072	-2	0	1
1785379917662070	-2	0	1
1785379917663070	-1	0	1
1785379917664070	-2	0	1
1785379917665069	-1	0	1
1785379917666071	-2	0	1
1785379917667070	-1	0	1
1785379917668069	-1	0	1
1785379917669071	-2	0	1
1785379917670070	-2	0	1
1785379917671070	-1	0	1
1785379917672070	-1	0	1
1785379917673070	-2	0	1
1785379917674070	-1	0	1
1785379917675070	-1	0	1
1785379917676070	-2	0	1
1785379917677071	-1	0	1
1785379917678071	-1	0	1
1785379917679070	-1	0	1
1785379917680070	-2	0	1
1785379917681070	-1	0	1
1785379917682072	-2	0	1
1785379917683072	-2	0	1
1785379917684071	-1	0	1
1785379917685070	-2	0	1
1785379917686071	-1	0	1
1785379917687071	-1	0	1
1785379917688074	-1	0	1
1785379917689071	-2	0	1
1785379917690071	-1	0	1
1785379917691071	-1	0	1
1785379917692071	-2	0	1
1785379917693071	-1	0	1
1785379917694071	-1	0	1
1785379917695072	-1	-1	1
1785379917696071	-2	0	1
1785379917697072	-1	0	1
1785379917698071	-1	0	1
1785379917699072	-1	0	1
1785379917700072	-2	0	1
1785379917701071	-1	0	1
1785379917702072	-1	0	1
1785379917703072	-2	0	1
1785379917704073	-1	0	1
1785379917705072	-1	0	1
1785379917706072	-2	0	1
1785379917707072	-2	0	1
1785379917708072	-1	0	1
1785379917709071	-1	0	1
1785379917710072	-1	0	1
1785379917711073	-2	0	1
1785379917712072	-1	0	1
1785379917713072	-1	0	1
1785379917714073	-1	0	1
1785379917715072	-1	0	1
1785379917716073	-2	0	1
1785379917717072	-1	0	1
1785379917718072	-1	0	1
1785379917719074	-1	0	1
1785379917720072	-2	0	1
1785379917721072	-1	0	1
1785379917722073	-1	0	1
1785379917723073	-1	0	1
1785379917724073	-1	0	1
1785379917725073	-2	0	1
1785379917726072	-1	0	1
1785379917727074	-1	0	1
1785379917728074	-1	-1	1
1785379917729073	-2	0	1
1785379917730073	-2	0	1
1785379917731073	-1	0	1
1785379917732073	-1	0	1
1785379917733074	-1	0	1
1785379917734073	-2	0	1
1785379917735073	-1	0	1
1785379917736073	-1	0	1
1785379917737073	-1	0	1
1785379917738074	-1	0	1
1785379917739073	-2	0	1
1785379917740074	-1	0	1
1785379917741074	-1	0	1
1785379917742073	-1	0	1
1785379917743073	-1	0	1
1785379917744075	-1	0	1
1785379917745074	-1	0	1
1785379917746073	-1	0	1
1785379917747074	-2	0	1
1785379917748073	-1	0	1
1785379917749075	-1	0	1
1785379917750074	-1	0	1
1785379917751074	-1	0	1
1785379917752074	-1	0	1
1785379917753074	-1	0	1
1785379917754074	-1	0	1
1785379917755075	-3	0	1
1785379917756075	-1	0	1
1785379917757074	-1	0	1
1785379917758074	-1	0	1
1785379917759074	-1	0	1
1785379917760076	-1	0	1
1785379917761075	-1	0	1
1785379917762074	-1	0	1
1785379917763074	-1	0	1
1785379917764075	-1	0	1
1785379917765075	-2	0	1
1785379917767076	-2	-1	1
1785379917768075	-1	0	1
1785379917769076	-1	0	1
1785379917770075	-1	0	1
1785379917771075	-1	0	1
1785379917772075	-1	0	1
1785379917774076	-1	0	1
1785379917775076	-1	0	1
1785379917776075	-1	0	1
1785379917777076	-1	0	1
1785379917778075	-1	0	1
1785379917779075	-1	0	1
1785379917780076	-1	0	1
1785379917781076	-1	0	1
1785379917782077	-1	0	1
1785379917783075	-1	0	1
1785379917785076	-2	0	1
1785379917786076	-1	0	1
1785379917787075	-1	0	1
1785379917788077	-1	0	1
1785379917789077	-1	0	1
1785379917790076	-1	0	1
1785379917791076	-1	0	1
1785379917793076	-1	0	1
1785379917794076	-1	0	1
1785379917795076	-1	0	1
1785379917796076	-1	0	1
1785379917797076	-1	0	1
1785379917798076	-1	0	1
1785379917800077	-1	0	1
1785379917801078	-1	0	1
1785379917802076	-1	0	1
1785379917803076	-1	0	1
1785379917804076	-1	0	1
1785379917806077	-1	0	1
1785379917807078	-1	0	1
1785379917808077	-1	0	1
1785379917809077	-1	0	1
1785379917811078	-1	0	1
1785379917812077	-1	0	1
1785379917813077	-1	0	1
1785379917814078	-1	0	1
1785379917816078	-1	0	1
1785379917817078	-1	0	1
1785379917818078	-1	0	1
1785379917819078	-1	0	1
1785379917820078	-2	0	1
1785379917822078	-1	0	1
1785379917823078	-1	0	1
1785379917824077	-1	0	1
1785379917825078	-1	0	1
1785379917826078	-1	0	1
1785379917828079	-1	0	1
1785379917829078	-1	0	1
1785379917830078	-1	0	1
1785379917832078	-1	0	1
1785379917833078	-1	0	1
1785379917834078	-1	0	1
1785379917835078	-1	0	1
1785379917837079	-1	0	1
1785379917838079	-1	0	1
1785379917839078	-1	0	1
1785379917841079	-1	0	1
1785379917842078	-1	0	1
1785379917844080	-1	0	1
1785379917845080	-1	0	1
1785379917847080	-1	0	1
1785379917848079	-1	0	1
1785379917850080	-1	0	1
1785379917851079	-1	0	1
1785379917853080	-1	0	1
1785379917854079	-1	0	1
1785379917855080	-1	0	1
1785379917857080	-1	0	1
1785379917859079	-1	0	1
1785379917860080	-2	0	1
1785379917862081	-1	0	1
1785379917864080	-1	0	1
1785379917865079	-1	0	1
1785379917867086	-1	0	1
1785379917869082	-1	0	1
1785379917870081	-1	0	1
1785379917872080	-1	0	1
1785379917874081	-1	0	1
1785379917875080	-1	0	1
1785379917877082	-1	0	1
1785379917879081	-1	0	1
1785379917881081	-1	0	1
1785379917883081	-1	0	1
1785379917884081	-1	0	1
1785379917886081	-1	0	1
1785379917888083	-1	0	1
1785379917890082	-1	0	1
1785379917892081	-1	0	1
1785379917893081	-1	0	1
1785379917895082	-1	0	1
1785379917897085	-1	0	1
1785379917898084	-1	0	1
1785379917900081	-1	0	1
1785379917902082	-1	0	1
1785379917903082	-1	0	1
1785379917905083	-1	0	1
1785379917906082	-1	0	1
1785379917908083	-1	0	1
1785379917910082	-2	0	1
1785379917912083	-1	0	1
1785379917913082	-1	0	1
1785379917915082	-1	0	1
1785379917917083	-1	0	1
1785379917919083	-1	0	1
1785379917920082	-1	0	1
1785379917922083	-1	0	1
1785379917924083	-1	0	1
1785379917925083	-1	0	1
1785379917927085	-1	0	1
1785379917929086	-1	0	1
1785379917931083	-1	0	1
1785379917933084	-1	0	1
1785379917935083	-1	0	1
1785379917936083	-1	0	1
1785379917938084	-1	0	1
1785379917940085	-1	0	1
1785379917942085	-1	0	1
1785379917944084	-1	0	1
1785379917946084	-1	0	1
1785379917948084	-1	0	1
1785379917950084	-1	0	1
1785379917953085	-1	0	1
1785379917955085	-1	0	1
1785379917958087	-1	0	1
1785379917960087	-1	0	1
1785379917962085	-1	0	1
1785379917965085	-1	0	1
1785379917968086	-1	0	1
1785379917970085	-2	0	1
1785379917972085	-1	0	1
1785379917975086	-1	0	1
1785379917978086	-1	0	1
1785379917981086	-1	0	1
1785379917984086	-1	0	1
1785379917986087	-1	0	1
1785379917989087	-1	0	1
1785379917992086	-1	0	1
1785379917995087	-1	0	1
1785379917997087	-1	0	1
1785379918000087	-1	0	1
1785379918002087	-1	0	1
1785379918005088	-1	0	1
1785379918008087	-1	0	1
1785379918011089	-1	0	1
1785379918014088	-1	0	1
1785379918016088	-1	0	1
1785379918019088	-1	0	1
1785379918022088	-1	0	1
1785379918025089	-1	0	1
1785379918028089	-1	0	1
1785379918031089	-1	0	1
1785379918035089	-1	0	1
1785379918039089	-1	0	1
1785379918042089	-1	0	1
1785379918046091	-1	0	1
1785379918050090	-1	0	1
1785379918055090	-1	0	1
1785379918059090	-2	0	1
1785379918064090	-1	0	1
1785379918069093	-1	0	1
1785379918073091	-1	0	1
1785379918078092	-1	0	1
1785379918082092	-1	0	1
1785379918086092	-1	0	1
1785379918090092	-1	0	1
1785379918095092	-1	0	1
1785379918099094	-1	0	1
1785379918103092	-1	0	1
1785379918108094	-1	0	1
1785379918112093	-1	0	1
1785379918117094	-1	0	1
1785379918123094	-1	0	1
1785379918128094	-1	0	1
1785379918134094	-1	0	1
1785379918139095	-1	0	1
1785379918144095	-1	0	1
1785379918149096	-1	0	1
1785379918155096	-1	0	1
1785379918160097	-1	0	1
1785379918165095	-1	0	1
1785379918171095	-1	0	1
1785379918176097	-1	0	1
1785379918182100	-1	0	1
1785379918187097	-1	0	1
1785379918192098	-1	0	1
1785379918198097	-1	0	1
1785379918203097	-2	0	1
1785379918208099	-1	0	1
1785379918213098	-1	0	1
1785379918219098	-1	0	1
1785379918225098	-1	0	1
1785379918231099	-1	0	1
1785379918237099	-1	0	1
1785379918243100	-1	0	1
1785379918249100	-1	0	1
1785379918256100	-1	0	1
1785379918264100	-1	0	1
1785379918272101	-1	0	1
1785379918281101	-1	0	1
1785379918291114	-1	0	1
1785379918300105	-1	0	1
1785379918311108	-1	0	1
1785379918325108	-1	0	1
1785379918338107	-1	0	1
1785379918347108	-1	0	1
1785379918358106	-1	0	1
1785379918370110	-1	0	1
1785379918382109	-1	0	1
1785379918395108	-1	0	1
1785379918406110	-1	0	1
1785379918418109	-1	0	1
1785379918427109	-1	0	1
1785379918433110	-1	0	1
1785379918439108	-1	0	1
1785379918445110	-1	0	1
1785379918450109	-1	0	1
1785379918455110	-2	0	1
1785379918460110	-1	0	1
1785379918465110	-1	0	1
1785379918470110	-1	0	1
1785379918476112	-1	0	1
1785379918481110	-1	0	1
1785379918487111	-1	0	1
1785379918493112	-1	0	1
1785379918501112	-1	0	1
1785379918511115	-1	0	1
1785379918522113	-1	0	1
1785379918536114	-1	0	1
1785379918548115	-1	0	1
1785379918564117	-1	0	1
1785379918585117	-1	0	1
1785379918603118	-1	0	1
1785379918615119	-1	0	1
1785379918625118	-1	0	1
1785379918634119	-1	0	1
1785379918643119	-1	0	1
1785379918652120	0	-2	1
