# stabmouse-recording v1
# device	Mad Catz Global Mad Catz R.A.T. 8+ADV
# dpi	1600
# t_us	dx	dy	down
1785376741338201	-3	0	1
1785376741339201	-3	0	1
1785376741340200	-3	0	1
1785376741341200	-3	0	1
1785376741342199	-3	0	1
1785376741343201	-4	0	1
1785376741344200	-4	0	1
1785376741345201	-3	0	1
1785376741346200	-3	0	1
1785376741347200	-2	0	1
1785376741348199	-3	1	1
1785376741349200	-3	0	1
1785376741350200	-3	0	1
1785376741351202	-3	0	1
1785376741352200	-3	0	1
1785376741353199	-3	0	1
1785376741354199	-4	0	1
1785376741355199	-3	0	1
1785376741356202	-3	0	1
1785376741357200	-2	0	1
1785376741358200	-3	0	1
1785376741359199	-3	0	1
1785376741360199	-3	0	1
1785376741361199	-2	0	1
1785376741362201	-3	0	1
1785376741363200	-3	0	1
1785376741364200	-2	0	1
1785376741365199	-5	0	1
1785376741366200	-2	0	1
1785376741367201	-3	0	1
1785376741368200	-2	0	1
1785376741369200	-2	0	1
1785376741370199	-2	0	1
1785376741371199	-3	0	1
1785376741372200	-2	0	1
1785376741373201	-2	0	1
1785376741374200	-3	0	1
1785376741375199	-1	0	1
1785376741376199	-3	0	1
1785376741377201	-2	0	1
1785376741378201	-3	0	1
1785376741379201	-2	0	1
1785376741380200	-2	0	1
1785376741381200	-2	0	1
1785376741382200	-1	0	1
1785376741383199	-2	0	1
1785376741384201	-2	0	1
1785376741385200	-2	0	1
1785376741386200	-2	0	1
1785376741387200	-2	0	1
1785376741388200	-1	0	1
1785376741389201	-2	0	1
1785376741390201	-1	0	1
1785376741391200	-2	0	1
1785376741392200	-1	0	1
1785376741393200	-2	0	1
1785376741394200	-1	0	1
1785376741395201	-2	0	1
1785376741396200	-2	0	1
1785376741397200	-1	0	1
1785376741398200	-1	0	1
1785376741399201	-2	0	1
1785376741400201	-1	0	1
1785376741401202	-1	0	1
1785376741403201	-1	0	1
1785376741404200	-1	0	1
1785376741405201	-1	0	1
1785376741406201	-1	0	1
1785376741407201	-1	0	1
1785376741409201	-1	0	1
1785376741410202	-1	0	1
1785376741412203	-1	0	1
1785376741415201	-1	0	1
1785376741418202	-1	0	1
1785376741463202	1	0	1
1785376741466200	1	0	1
1785376741469201	1	0	1
1785376741472200	1	0	1
1785376741474201	1	0	1
1785376741476200	1	0	1
1785376741478202	1	0	1
1785376741481202	1	0	1
1785376741482200	1	0	1
1785376741484201	1	0	1
1785376741486201	1	0	1
1785376741488201	1	0	1
1785376741489201	1	0	1
1785376741491201	1	0	1
1785376741492201	1	0	1
1785376741494200	1	0	1
1785376741495202	1	0	1
1785376741496201	2	0	1
1785376741498202	1	0	1
1785376741499200	1	0	1
1785376741500200	1	0	1
1785376741501201	1	0	1
1785376741502202	1	0	1
1785376741503201	1	0	1
1785376741504200	1	0	1
1785376741505201	1	0	1
1785376741506202	1	0	1
1785376741507203	1	0	1
1785376741508202	2	0	1
1785376741509202	1	0	1
1785376741510201	1	0	1
1785376741511201	1	0	1
1785376741512202	2	0	1
1785376741513202	2	0	1
1785376741514202	1	0	1
1785376741515200	2	0	1
1785376741516200	2	0	1
1785376741517203	1	0	1
1785376741518202	2	0	1
1785376741519202	3	0	1
1785376741520201	2	1	1
1785376741521201	2	0	1
1785376741522202	2	0	1
1785376741523202	2	0	1
1785376741524201	2	0	1
1785376741525202	2	1	1
1785376741526201	3	0	1
1785376741527201	2	0	1
1785376741528202	2	0	1
1785376741529201	2	0	1
1785376741530202	3	1	1
1785376741531201	2	0	1
1785376741532201	4	0	1
1785376741533201	3	0	1
1785376741534202	3	0	1
1785376741535201	2	1	1
1785376741536201	4	0	1
1785376741537202	3	0	1
1785376741538202	3	0	1
1785376741539203	3	2	1
1785376741540202	3	0	1
1785376741541202	3	0	1
1785376741542202	4	0	1
1785376741543201	3	1	1
1785376741544203	3	0	1
1785376741545202	3	0	1
1785376741546202	3	1	1
1785376741547201	4	0	1
1785376741548202	3	0	1
1785376741549202	3	0	1
1785376741550201	3	1	1
1785376741551203	3	0	1
1785376741552202	5	0	1
1785376741553201	3	0	1
1785376741554202	3	0	1
1785376741555202	3	1	1
1785376741556203	3	0	1
1785376741557202	4	0	1
1785376741558202	3	0	1
1785376741559201	4	1	1
1785376741560202	4	0	1
1785376741561203	4	0	1
1785376741562202	3	0	1
1785376741563202	4	1	1
1785376741564201	3	0	1
1785376741565203	4	0	1
1785376741566201	3	0	1
1785376741567203	5	1	1
1785376741568202	2	0	1
1785376741569202	6	0	1
1785376741570203	4	0	1
1785376741571202	3	1	1
1785376741572202	4	0	1
1785376741573203	4	0	1
1785376741574202	4	0	1
1785376741575202	4	1	1
1785376741576202	5	0	1
1785376741577203	4	0	1
1785376741578203	5	0	1
1785376741579202	3	0	1
1785376741580203	4	1	1
1785376741581202	4	0	1
1785376741582201	4	0	1
1785376741583201	5	0	1
1785376741584203	4	0	1
1785376741585202	4	1	1
1785376741586202	4	0	1
1785376741587202	4	0	1
1785376741588201	4	0	1
1785376741589203	5	1	1
1785376741590202	4	0	1
1785376741591202	5	0	1
1785376741592201	4	0	1
1785376741593201	4	0	1
1785376741594201	4	1	1
1785376741595205	4	0	1
1785376741596202	4	0	1
1785376741597202	4	0	1
1785376741598202	5	0	1
1785376741599202	5	1	1
1785376741600202	3	0	1
1785376741601203	4	0	1
1785376741602202	4	0	1
1785376741603201	4	0	1
1785376741604201	4	0	1
1785376741605202	5	0	1
1785376741606203	3	0	1
1785376741607203	4	1	1
1785376741608202	4	0	1
1785376741609202	4	0	1
1785376741610203	4	0	1
1785376741611203	3	0	1
1785376741612203	3	0	1
1785376741613202	3	0	1
1785376741614202	4	1	1
1785376741615202	4	0	1
1785376741616202	3	0	1
1785376741617204	3	0	1
1785376741618203	3	0	1
1785376741619202	3	0	1
1785376741620202	3	0	1
1785376741621202	4	0	1
1785376741622203	3	0	1
1785376741623204	4	0	1
1785376741624203	3	1	1
1785376741625202	2	0	1
1785376741626202	3	0	1
1785376741627203	3	0	1
1785376741628205	3	0	1
1785376741629203	3	0	1
1785376741630202	2	0	1
1785376741631201	3	0	1
1785376741632201	3	0	1
1785376741633202	4	0	1
1785376741634205	2	0	1
1785376741635204	3	0	1
1785376741636203	2	0	1
1785376741637203	2	0	1
1785376741638203	2	0	1
1785376741639203	2	1	1
1785376741640203	2	0	1
1785376741641203	2	0	1
1785376741642203	3	0	1
1785376741643202	2	0	1
1785376741644202	2	0	1
1785376741645204	1	0	1
1785376741646203	2	0	1
1785376741647203	3	0	1
1785376741648202	1	0	1
1785376741649202	1	0	1
1785376741650203	2	0	1
1785376741651203	1	1	1
1785376741652203	2	0	1
1785376741653202	1	0	1
1785376741654202	1	0	1
1785376741655202	1	0	1
1785376741656203	1	0	1
1785376741657204	1	0	1
1785376741658202	1	0	1
1785376741659202	0	1	1
1785376741660203	1	0	1
1785376741661202	1	0	1
1785376741663204	1	0	1
1785376741665204	1	0	1
1785376741666202	0	1	1
1785376741685204	0	1	1
1785376741688205	-1	0	1
1785376741690205	-1	0	1
1785376741692203	-1	1	1
1785376741694204	-1	0	1
1785376741696204	-1	0	1
1785376741697204	-1	1	1
1785376741698203	-1	0	1
1785376741699202	-1	0	1
1785376741701206	-1	1	1
1785376741702203	-1	0	1
1785376741703203	-1	0	1
1785376741704203	-1	0	1
1785376741705204	-1	1	1
1785376741706206	-2	0	1
1785376741707204	-1	0	1
1785376741708204	-2	1	1
1785376741709204	-2	0	1
1785376741710204	-1	0	1
1785376741711203	-2	0	1
1785376741712204	-1	1	1
1785376741713203	-1	0	1
1785376741714204	-2	0	1
1785376741715203	-2	0	1
1785376741716203	-1	2	1
1785376741717205	-2	0	1
1785376741718204	-2	0	1
1785376741719202	-2	0	1
1785376741720204	-2	1	1
1785376741721203	-2	0	1
1785376741722204	-2	0	1
