# stabmouse-recording v1
# device	Mad Catz Global Mad Catz R.A.T. 8+ADV
# dpi	1600
# t_us	dx	dy	down
1785376803929845	2	-2	0
1785376803930845	1	-1	0
1785376803931845	2	0	0
1785376803932845	1	-1	0
1785376803933845	2	0	0
1785376803934846	2	-1	0
1785376803935845	1	0	0
1785376803936844	1	-1	0
1785376803937844	2	0	0
1785376803938846	1	-1	0
1785376803939845	1	0	0
1785376803940845	2	-1	0
1785376803941845	1	-1	0
1785376803942844	1	0	0
1785376803943846	1	-1	0
1785376803944846	1	0	0
1785376803945846	2	-1	0
1785376803946844	1	0	0
1785376803947845	1	-1	0
1785376803948845	1	0	0
1785376803949845	1	-1	0
1785376803950845	1	0	0
1785376803951846	1	-1	0
1785376803952844	1	0	0
1785376803953844	1	-1	0
1785376803954845	1	0	0
1785376803955845	1	0	0
1785376803956845	1	-1	0
1785376803957846	1	0	0
1785376803958845	0	-1	0
1785376803959845	1	0	0
1785376803960845	1	-1	0
1785376803961845	1	0	0
1785376803962845	2	-1	0
1785376803963844	1	0	0
1785376803965845	1	-1	0
1785376803967847	1	-1	0
1785376803968845	1	0	0
1785376803970845	1	-1	0
1785376803972847	1	0	0
1785376803973845	0	-1	0
1785376803974845	1	0	0
1785376803976846	1	-1	0
1785376803979846	1	0	0
1785376803980846	0	-1	0
1785376803983846	1	0	0
1785376803984846	0	-1	0
1785376803987845	1	0	0
1785376803990846	0	-1	0
1785376804023848	0	-1	0
1785376804040847	1	0	0
1785376804051847	0	-1	0
1785376804053846	1	0	0
1785376804064848	0	-1	0
1785376804073847	1	0	0
1785376804092848	0	-2	0
1785376804107848	0	-1	0
1785376804115849	1	0	0
1785376804120849	0	-1	0
1785376804131849	1	0	0
1785376804134848	0	-1	0
1785376804146848	1	0	0
1785376804149849	0	-1	0
1785376804161849	1	0	0
1785376804163848	0	-1	0
1785376804387857	1	0	0
1785376804395853	0	0	1
1785376804420852	0	1	1
1785376804425852	0	1	1
1785376804429851	0	1	1
1785376804433852	0	1	1
1785376804436851	0	2	1
1785376804439851	0	1	1
1785376804443851	0	1	1
1785376804445850	0	1	1
1785376804448851	0	1	1
1785376804451851	0	1	1
1785376804453850	0	1	1
1785376804456851	0	1	1
