# stabmouse-recording v1
# device	Mad Catz Global Mad Catz R.A.T. 8+ADV
# dpi	1600
# t_us	dx	dy	down
1785376882500686	-1	1	0
1785376882501685	-1	1	0
1785376882502685	-1	1	0
1785376882503686	0	1	0
1785376882504686	-2	1	0
1785376882505687	-1	1	0
1785376882506685	-1	1	0
1785376882507684	-1	0	0
1785376882508684	-1	1	0
1785376882509686	-1	1	0
1785376882510685	-1	1	0
1785376882511687	-2	1	0
1785376882512685	-1	0	0
1785376882513685	-1	1	0
1785376882514685	-2	1	0
1785376882516686	-1	1	0
1785376882517686	-1	0	0
1785376882518685	-1	0	0
1785376882519684	-1	1	0
1785376882520686	-1	0	0
1785376882522686	-1	0	0
1785376882523685	-1	0	0
1785376882525685	-1	0	0
1785376882527686	-1	0	0
1785376882532686	-1	0	0
1785376882535686	0	-1	0
1785376882537686	0	-1	0
1785376882539686	0	-1	0
1785376882540686	0	-1	0
1785376882542686	0	-1	0
1785376882543685	0	-1	0
1785376882544686	0	-1	0
1785376882545687	1	-1	0
1785376882547686	0	-1	0
1785376882548686	1	-1	0
1785376882549686	0	-2	0
1785376882550685	1	0	0
1785376882551686	0	-1	0
1785376882552686	1	-1	0
1785376882553687	0	-1	0
1785376882554685	0	-1	0
1785376882555687	1	0	0
1785376882556686	0	-2	0
1785376882557685	0	-1	0
1785376882558685	1	0	0
1785376882559686	0	-1	0
1785376882561687	0	-1	0
1785376882564686	1	-1	0
1785376882587687	-1	0	0
1785376882590686	-1	0	0
1785376882591685	0	1	0
1785376882592687	-1	0	0
1785376882593687	-1	0	0
1785376882594687	0	1	0
1785376882595686	-1	0	0
1785376882597685	-1	0	0
1785376882598686	0	1	0
1785376882599687	-1	0	0
1785376882601687	-1	0	0
1785376882603686	-1	2	0
1785376882606687	-1	0	0
1785376882623687	0	-1	0
1785376882626687	0	-1	0
1785376882629686	0	-1	0
1785376882631687	0	-1	0
1785376882632686	1	0	0
1785376882634687	0	-1	0
1785376882636687	0	-1	0
1785376882637686	1	0	0
1785376882640686	0	-1	0
1785376882670688	0	1	0
1785376882672688	-1	0	0
1785376882673687	0	1	0
1785376882676687	-1	0	0
1785376882677686	0	1	0
1785376882679687	-1	0	0
1785376882682687	-1	0	0
1785376882688688	-1	0	0
1785376882710688	0	-1	0
1785376882712687	0	-1	0
1785376882714688	0	-1	0
1785376882717687	0	-1	0
1785376882721688	0	-1	0
1785376882747690	-1	0	0
1785376882751688	-1	0	0
1785376882754688	-1	0	0
1785376882755689	0	1	0
1785376882757688	-1	0	0
1785376882761690	-1	0	0
