# stabmouse-recording v1
# device	Mad Catz Global Mad Catz R.A.T. 8+ADV
# dpi	1600
# t_us	dx	dy	down
1785376918319077	-1	0	1
1785376918320077	-1	0	1
1785376918321078	-2	0	1
1785376918322078	-1	0	1
1785376918323078	-1	0	1
1785376918324079	-2	0	1
1785376918325078	-1	0	1
1785376918326078	-1	0	1
1785376918327079	-1	0	1
1785376918328079	-1	0	1
1785376918329078	-2	0	1
1785376918330079	-1	0	1
1785376918331079	-1	0	1
1785376918332079	-1	0	1
1785376918333077	-2	0	1
1785376918334079	-1	0	1
1785376918335078	-1	0	1
1785376918336079	-1	0	1
1785376918337079	-1	0	1
1785376918338079	-1	0	1
1785376918339079	-1	0	1
1785376918340079	-1	0	1
1785376918341078	-2	0	1
1785376918343079	-2	0	1
1785376918344077	-1	0	1
1785376918345080	-1	0	1
1785376918346077	-1	0	1
1785376918347078	-1	0	1
1785376918348080	-1	0	1
1785376918349079	-3	0	1
1785376918350078	-1	0	1
1785376918351079	-1	0	1
1785376918352078	-1	0	1
1785376918353079	-1	0	1
1785376918354081	-1	0	1
1785376918355078	-1	0	1
1785376918356077	-1	0	1
1785376918357078	-2	0	1
1785376918358077	-1	0	1
1785376918359079	-1	0	1
1785376918360078	-1	0	1
1785376918361079	-1	0	1
1785376918362079	-1	0	1
1785376918363078	-1	0	1
1785376918364080	-1	0	1
1785376918365081	-1	0	1
1785376918366078	-2	0	1
1785376918367078	-1	0	1
1785376918368078	-1	0	1
1785376918369077	-1	0	1
1785376918370077	-1	0	1
1785376918371079	-1	0	1
1785376918372078	-1	0	1
1785376918373079	-1	0	1
1785376918374078	-1	0	1
1785376918375078	-1	0	1
1785376918376078	-3	0	1
1785376918377078	-1	0	1
1785376918378078	-1	0	1
1785376918379079	-1	0	1
1785376918380078	-1	0	1
1785376918381080	-1	0	1
1785376918382079	-1	0	1
1785376918383079	-1	0	1
1785376918384079	-1	0	1
1785376918385078	-1	0	1
1785376918386078	-1	0	1
1785376918387080	-1	0	1
1785376918388079	-1	0	1
1785376918389080	-2	0	1
1785376918390079	-1	0	1
1785376918391079	-1	0	1
1785376918392078	-1	0	1
1785376918393079	-1	0	1
1785376918394078	-1	0	1
1785376918395079	-1	0	1
1785376918396079	-1	0	1
1785376918397078	-1	0	1
1785376918398079	-1	0	1
1785376918399080	-1	0	1
1785376918400078	-1	0	1
1785376918401079	-1	0	1
1785376918402079	-1	0	1
1785376918403078	-1	0	1
1785376918404080	-2	0	1
1785376918405078	-1	0	1
1785376918406080	-1	0	1
1785376918407079	-2	0	1
1785376918408078	-1	0	1
1785376918409079	-1	0	1
1785376918410079	-1	0	1
1785376918411078	-1	0	1
1785376918412079	-1	0	1
1785376918413078	-1	0	1
1785376918414079	-1	0	1
1785376918415080	-1	0	1
1785376918416079	-1	0	1
1785376918417079	-1	0	1
1785376918418079	-1	0	1
1785376918419078	-1	0	1
1785376918420079	-1	0	1
1785376918421079	-1	0	1
1785376918422079	-1	0	1
1785376918423080	-2	0	1
1785376918424079	-1	0	1
1785376918425079	-1	0	1
1785376918426080	-1	0	1
1785376918427079	-1	0	1
1785376918428079	-1	0	1
1785376918429079	-1	0	1
1785376918430078	-1	0	1
1785376918431078	-2	0	1
1785376918432079	-2	0	1
1785376918433078	-1	0	1
1785376918434080	-1	0	1
1785376918435079	-1	0	1
1785376918436079	-1	0	1
1785376918437080	-1	0	1
