# stabmouse-recording v1
# device	Mad Catz Global Mad Catz R.A.T. 8+ADV
# dpi	1600
# t_us	dx	dy	down
1785376790548705	0	1	1
1785376790549707	1	0	1
1785376790550704	0	1	1
1785376790553705	1	1	1
1785376790557706	1	1	1
1785376790560705	0	1	1
1785376790561706	1	0	1
1785376790563705	0	1	1
1785376790565706	1	0	1
1785376790566705	0	1	1
1785376790568707	2	0	1
1785376790569705	0	1	1
1785376790571706	1	0	1
1785376790573705	1	1	1
1785376790576706	1	1	1
1785376790579705	1	1	1
1785376790581705	1	0	1
1785376790583705	1	1	1
1785376790586705	1	1	1
1785376790587707	1	0	1
1785376790589706	1	0	1
1785376790590707	0	1	1
1785376790591705	1	0	1
1785376790593708	1	2	1
1785376790595706	1	0	1
1785376790596706	1	1	1
1785376790598707	1	0	1
1785376790599705	1	0	1
1785376790601708	1	0	1
1785376790602706	1	1	1
1785376790604707	1	0	1
1785376790605706	1	0	1
1785376790607706	1	1	1
1785376790608705	1	0	1
1785376790610706	1	0	1
1785376790611705	1	0	1
1785376790612705	1	0	1
1785376790613705	1	0	1
1785376790614705	1	0	1
1785376790615706	0	1	1
1785376790616706	1	0	1
1785376790617706	1	0	1
1785376790618705	2	0	1
1785376790619705	1	0	1
1785376790621706	1	0	1
1785376790622705	1	0	1
1785376790623706	1	0	1
1785376790624706	1	0	1
1785376790625706	1	0	1
1785376790627707	1	1	1
1785376790628705	1	0	1
1785376790629707	1	0	1
1785376790631705	1	0	1
1785376790632706	1	0	1
1785376790633706	1	0	1
1785376790634706	1	0	1
1785376790636706	1	0	1
1785376790637707	1	0	1
1785376790639706	1	0	1
1785376790640706	1	0	1
1785376790642706	1	0	1
1785376790643707	1	0	1
1785376790644705	1	0	1
1785376790646707	1	0	1
1785376790648707	1	0	1
1785376790649706	1	0	1
1785376790651706	1	0	1
1785376790653706	1	0	1
1785376790654706	1	0	1
1785376790656707	1	0	1
1785376790658707	1	0	1
1785376790660707	2	0	1
1785376790661707	1	0	1
1785376790663707	1	0	1
1785376790665709	1	0	1
1785376790667707	1	0	1
1785376790668707	0	-1	1
1785376790669706	1	0	1
1785376790671706	1	0	1
1785376790672708	0	-1	1
1785376790673706	1	0	1
1785376790675707	1	0	1
1785376790677707	1	-1	1
1785376790678706	1	0	1
1785376790680707	1	0	1
1785376790682707	1	-1	1
1785376790684707	1	0	1
1785376790686707	1	-2	1
1785376790688707	1	0	1
1785376790690708	1	-1	1
1785376790692707	1	0	1
1785376790694709	0	-1	1
1785376790695707	1	0	1
1785376790697707	1	0	1
1785376790698707	0	-1	1
1785376790699706	1	0	1
1785376790701708	0	-1	1
1785376790702708	1	0	1
1785376790704710	0	-1	1
1785376790705707	1	0	1
1785376790707708	1	-1	1
1785376790709707	0	-1	1
1785376790710707	1	0	1
1785376790712707	0	-1	1
1785376790713707	1	0	1
1785376790714706	0	-1	1
1785376790717708	1	-1	1
1785376790719707	0	-1	1
1785376790720706	1	0	1
1785376790721708	0	-1	1
1785376790723707	0	-1	1
1785376790724706	1	0	1
1785376790726708	0	-1	1
1785376790728708	1	-1	1
1785376790730708	0	-1	1
1785376790732708	0	-1	1
1785376790734708	0	-1	1
1785376790735708	2	0	1
1785376790736708	0	-1	1
1785376790738708	0	-1	1
1785376790740708	0	-1	1
1785376790742708	0	-1	1
1785376790744708	0	-1	1
1785376790745708	1	0	1
1785376790746707	0	-1	1
1785376790748707	0	-1	1
1785376790750708	0	-1	1
1785376790752708	0	-1	1
1785376790754708	0	-1	1
1785376790755707	0	-2	1
1785376790757708	0	-1	1
1785376790759708	0	-1	1
1785376790761708	0	-1	1
1785376790763708	0	-1	1
1785376790764707	0	-1	1
1785376790766708	0	-1	1
1785376790768708	0	-1	1
1785376790770708	0	-1	1
1785376790771709	0	-1	1
1785376790773708	0	-1	1
1785376790775710	0	-1	1
1785376790777708	0	-1	1
1785376790778708	0	-1	1
1785376790780708	0	-1	1
