# stabmouse-recording v1
# device	Mad Catz Global Mad Catz R.A.T. 8+ADV
# dpi	1600
# t_us	dx	dy	down
1785376819967014	-1	0	1
1785376819968013	0	1	1
1785376819970014	-1	1	1
1785376819972014	-1	1	1
1785376819975015	-1	1	1
1785376819977013	0	1	1
1785376819978015	-1	0	1
1785376819979014	0	1	1
1785376819981015	-1	1	1
1785376819984015	-1	1	1
1785376819986014	0	1	1
1785376819987014	-1	0	1
1785376819988013	0	1	1
1785376819990014	-1	0	1
1785376819991014	0	1	1
1785376819993015	-1	1	1
1785376819995014	0	1	1
1785376819997015	-1	2	1
1785376819999015	0	1	1
1785376820000014	-1	0	1
1785376820002014	0	1	1
1785376820003014	-1	0	1
1785376820004014	0	1	1
1785376820006015	-2	1	1
1785376820008014	0	1	1
1785376820010015	-1	1	1
1785376820012014	0	1	1
1785376820014014	0	1	1
1785376820015015	-1	0	1
1785376820017015	0	1	1
1785376820019015	-1	1	1
1785376820021014	0	1	1
1785376820023015	0	1	1
1785376820024015	-1	0	1
1785376820025014	0	1	1
1785376820027015	0	1	1
1785376820029015	-1	1	1
1785376820031014	0	1	1
1785376820034015	-1	1	1
1785376820035014	0	1	1
1785376820037014	0	1	1
1785376820040015	0	1	1
1785376820041016	-1	0	1
1785376820042014	0	1	1
1785376820044015	0	1	1
1785376820046015	0	1	1
1785376820047014	0	1	1
1785376820048014	-1	0	1
1785376820049015	0	1	1
1785376820052015	0	1	1
1785376820053014	0	1	1
1785376820055015	0	1	1
1785376820057015	0	1	1
1785376820059016	-1	2	1
1785376820061015	0	1	1
1785376820063015	0	1	1
1785376820065015	0	1	1
1785376820067016	0	1	1
1785376820068016	-1	1	1
1785376820070015	0	1	1
1785376820072016	0	1	1
1785376820074015	0	1	1
1785376820076015	0	1	1
1785376820078015	0	1	1
1785376820079015	0	1	1
1785376820081015	0	1	1
1785376820082016	-1	0	1
1785376820083016	0	1	1
1785376820085016	0	1	1
1785376820087015	0	1	1
1785376820088015	0	1	1
1785376820090015	0	1	1
1785376820092016	0	1	1
1785376820093016	-1	1	1
1785376820095015	0	1	1
1785376820097016	0	1	1
1785376820098015	0	1	1
1785376820100016	0	1	1
1785376820101015	0	1	1
