# stabmouse-recording v1
# device	Mad Catz Global Mad Catz R.A.T. 8+ADV
# dpi	1600
# t_us	dx	dy	down
1785376831150133	0	-1	1
1785376831151132	0	-1	1
1785376831152133	-1	-1	1
1785376831153133	0	-1	1
1785376831154133	0	-1	1
1785376831155132	-1	-1	1
1785376831156133	0	-1	1
1785376831157134	-1	-1	1
1785376831158133	0	-1	1
1785376831160133	-1	-1	1
1785376831161132	0	-1	1
1785376831162133	-1	-1	1
1785376831163134	0	-1	1
1785376831164133	-1	-1	1
1785376831165133	0	-1	1
1785376831166132	-1	-1	1
1785376831167133	0	-1	1
1785376831168133	-1	-1	1
1785376831169133	-1	-1	1
1785376831170133	0	-1	1
1785376831171133	-1	0	1
1785376831172132	0	-1	1
1785376831173132	-1	-1	1
1785376831174133	0	-1	1
1785376831175133	-1	-1	1
1785376831176133	-1	-2	1
1785376831177132	0	-1	1
1785376831178133	-1	-1	1
1785376831179133	-2	-1	1
1785376831180136	-1	-1	1
1785376831182134	-1	-1	1
1785376831183133	0	-1	1
1785376831184134	-1	-1	1
1785376831185134	-1	0	1
1785376831186133	0	-1	1
1785376831187134	-1	-1	1
1785376831188133	-1	-1	1
1785376831189134	-1	-1	1
1785376831190133	0	-1	1
1785376831191133	-1	0	1
1785376831192134	-1	-1	1
1785376831193133	0	-1	1
1785376831194133	-1	-1	1
1785376831195132	-1	0	1
1785376831196133	-1	-1	1
1785376831197134	-1	-1	1
1785376831198133	0	-1	1
1785376831199132	-1	0	1
1785376831200133	-1	-1	1
1785376831201134	-1	-1	1
1785376831202134	-1	0	1
1785376831203133	-1	-1	1
1785376831204135	-1	-1	1
1785376831205134	-1	-1	1
1785376831207133	-1	0	1
1785376831208135	-1	-1	1
1785376831209133	-1	0	1
1785376831210133	0	-1	1
1785376831211133	-1	-1	1
1785376831212133	-1	0	1
1785376831213135	-1	-1	1
1785376831214132	-1	0	1
1785376831215132	-1	-1	1
1785376831216133	-2	0	1
1785376831217133	-1	-2	1
1785376831219133	-1	0	1
1785376831220134	-1	-1	1
1785376831221132	-1	0	1
1785376831223134	-1	-1	1
1785376831224135	-1	0	1
1785376831225134	-1	0	1
1785376831226133	-1	-1	1
1785376831228133	-1	0	1
1785376831229132	-1	0	1
1785376831230134	-1	-1	1
1785376831231133	-1	0	1
1785376831232132	-1	0	1
1785376831233133	-1	-1	1
1785376831235133	-1	0	1
1785376831236134	-1	0	1
1785376831237133	-1	0	1
1785376831238133	-1	-1	1
1785376831239133	-1	0	1
1785376831240133	-1	0	1
1785376831242134	-1	0	1
1785376831243133	-1	0	1
1785376831244133	-1	-1	1
1785376831245132	-1	0	1
1785376831246132	-1	0	1
1785376831247133	-1	0	1
1785376831248133	-1	0	1
1785376831250134	-1	0	1
1785376831251133	-1	0	1
1785376831252133	-2	0	1
1785376831253132	-1	0	1
1785376831254133	-1	-1	1
1785376831255133	-1	0	1
1785376831256133	-1	0	1
1785376831257133	-1	0	1
1785376831259133	-1	0	1
1785376831260133	-1	0	1
1785376831261134	-1	0	1
1785376831262132	-1	0	1
1785376831263133	-1	0	1
1785376831264133	-1	0	1
1785376831266133	-1	0	1
1785376831267133	-1	0	1
1785376831268133	-1	0	1
1785376831269133	-1	0	1
1785376831271133	-1	0	1
1785376831272134	-1	0	1
1785376831273134	-1	0	1
1785376831275134	-1	0	1
1785376831276134	-1	0	1
1785376831277133	-1	0	1
1785376831279133	-1	0	1
1785376831281135	-1	0	1
1785376831282134	-1	0	1
1785376831283133	-1	0	1
1785376831284133	-1	0	1
1785376831286137	-1	0	1
1785376831288134	-1	0	1
1785376831290135	-2	0	1
1785376831291135	-1	0	1
1785376831294133	-1	0	1
1785376831295133	-1	0	1
1785376831296134	-1	0	1
1785376831299135	-1	0	1
1785376831300134	-1	1	1
1785376831302134	-1	0	1
1785376831303134	-1	0	1
1785376831304134	-1	0	1
1785376831305135	-1	1	1
1785376831308134	-1	0	1
1785376831309134	-1	0	1
1785376831311136	-1	1	1
1785376831312133	-1	0	1
1785376831313133	-1	0	1
1785376831315134	-1	0	1
1785376831316134	-1	1	1
1785376831317133	-1	0	1
1785376831319134	-1	0	1
1785376831320134	-1	1	1
1785376831321134	-1	0	1
1785376831323136	-1	0	1
1785376831324134	-1	1	1
1785376831325134	-1	0	1
1785376831326134	-1	0	1
1785376831328135	-1	1	1
1785376831329133	-1	0	1
1785376831330134	-1	0	1
1785376831331135	-2	2	1
1785376831332134	-1	0	1
1785376831333133	-1	0	1
1785376831335137	-1	1	1
1785376831336134	-1	0	1
1785376831337136	-1	0	1
1785376831338134	0	1	1
1785376831339134	-1	0	1
1785376831340133	-1	0	1
1785376831341134	-1	0	1
1785376831342136	-1	1	1
1785376831343134	-1	0	1
1785376831344134	-1	1	1
1785376831345135	-1	0	1
1785376831347136	-1	0	1
1785376831348135	0	1	1
1785376831349135	-1	0	1
1785376831350134	-1	0	1
1785376831351135	-1	1	1
1785376831352134	-1	0	1
1785376831353135	-1	1	1
1785376831356135	-1	1	1
1785376831357134	-1	0	1
1785376831359137	-1	1	1
1785376831360135	-1	0	1
1785376831362136	-1	1	1
1785376831364135	-1	1	1
1785376831365134	-1	0	1
1785376831367134	0	1	1
1785376831368134	-1	0	1
1785376831369133	0	1	1
1785376831370134	-1	0	1
1785376831371133	-1	1	1
1785376831374135	0	1	1
1785376831375134	-1	0	1
1785376831376134	-2	1	1
1785376831379134	0	1	1
1785376831380134	-1	0	1
1785376831381134	0	1	1
1785376831383135	-1	1	1
1785376831384134	0	1	1
1785376831386135	-1	0	1
1785376831388136	0	1	1
1785376831389135	-1	1	1
1785376831391136	0	1	1
1785376831392136	-1	1	1
1785376831395135	0	1	1
1785376831396136	-1	1	1
1785376831399136	0	1	1
1785376831400135	-1	0	1
1785376831401135	0	1	1
1785376831402134	0	2	1
1785376831404136	-1	1	1
1785376831406135	0	1	1
1785376831407135	0	1	1
1785376831408137	-1	0	1
1785376831409137	0	1	1
1785376831410135	0	1	1
1785376831412135	-1	1	1
1785376831413134	0	1	1
1785376831415136	0	1	1
1785376831416135	-1	1	1
1785376831418135	0	1	1
1785376831419135	0	1	1
1785376831420136	-1	1	1
1785376831422135	0	1	1
1785376831423136	0	1	1
1785376831424136	0	1	1
1785376831425136	-1	0	1
1785376831426135	0	1	1
1785376831427135	0	1	1
1785376831428135	0	1	1
1785376831429135	-1	0	1
1785376831430137	0	1	1
1785376831431135	0	1	1
1785376831432135	0	1	1
